id,person_name,updated,reviewed,performance,potential,category,peformance_potential,feedback_sent,polarity,confidence,word_count
20158,Daisy Pearce,True,True,Low,High,7,7: Low : High,That being said she has the makings of greatness.,POSITIVE,0.9975404739379883,9
20158,Daisy Pearce,True,True,Low,High,7,7: Low : High,Her ability has yet to have come to fruition.,NEGATIVE,0.9658948183059692,9
20158,Daisy Pearce,True,True,Low,High,7,7: Low : High,With the correct task help and inspiration she can provide better work.,POSITIVE,0.7477846741676331,12
20198,Zachary Turner,True,True,Low,High,7,7: Low : High,"Zachary has shown extraordinary potential in the past few weeks but when it came to actual assignments, he has faltered in many areas.",NEGATIVE,0.9978227615356445,23
20198,Zachary Turner,True,True,Low,High,7,7: Low : High,"Even though he is able to focus on the technical aspect, when it comes to implementation, he is unable to deliver within the given timelines.",NEGATIVE,0.9987154006958008,25
20198,Zachary Turner,True,True,Low,High,7,7: Low : High,"Having said that, the upcoming training program should give him the much needed performance boost.",POSITIVE,0.9832550287246704,15
20201,Zachary Turner,False,True,Low,High,7,7: Low : High,"I think Zachary  has a lot of potential, but his performance stats aren't that great.",NEGATIVE,0.9993937015533447,15
20201,Zachary Turner,False,True,Low,High,7,7: Low : High,"When I motivate him to get his work done, he is great and does an excellent job.",POSITIVE,0.9945803284645081,17
20201,Zachary Turner,False,True,Low,High,7,7: Low : High,He often ranks in the top 5.,POSITIVE,0.9984512329101562,7
20201,Zachary Turner,False,True,Low,High,7,7: Low : High,"However, that is only when I give him pep talks.",POSITIVE,0.8167724013328552,10
20201,Zachary Turner,False,True,Low,High,7,7: Low : High,"Otherwise, he does not perform on his own.",NEGATIVE,0.9221677780151367,8
20201,Zachary Turner,False,True,Low,High,7,7: Low : High,"He is not a self motivator, but the potential is there if you are willing to cheer him on.",POSITIVE,0.9393391609191895,19
20230,Seamus Noble,True,True,Low,High,7,7: Low : High,Seamus is a an exceptional worker.,POSITIVE,0.9962291121482849,6
20230,Seamus Noble,True,True,Low,High,7,7: Low : High,He puts good effort into his work and his duties.,POSITIVE,0.9967299699783325,10
20230,Seamus Noble,True,True,Low,High,7,7: Low : High,He has a good chance in becoming something even more.,POSITIVE,0.9990679621696472,10
20230,Seamus Noble,True,True,Low,High,7,7: Low : High,One day he will go places.,POSITIVE,0.9973389506340027,6
20230,Seamus Noble,True,True,Low,High,7,7: Low : High,I recommend Seamus.,POSITIVE,0.9973606467247009,3
121,Michael Kaur,True,True,Low,High,7,7: Low : High,"Mr. Michael kaur, your performance going to down, so you need a good performance, don't worry try your best and increase your potential, then you achieve the goal.",POSITIVE,0.9215213656425476,28
121,Michael Kaur,True,True,Low,High,7,7: Low : High,thank you.,POSITIVE,0.9211200475692749,2
327,Dylan Baker,True,True,Low,High,7,7: Low : High,Dylan Baker has talent but does not seem to apply it.,NEGATIVE,0.9965278506278992,11
327,Dylan Baker,True,True,Low,High,7,7: Low : High,He can often find creative solutions but only when all other team members are exhausted.,POSITIVE,0.5328080654144287,15
327,Dylan Baker,True,True,Low,High,7,7: Low : High,Dylan has the potential for growth but lacks the motivation to pursue it.,NEGATIVE,0.9996728897094727,13
327,Dylan Baker,True,True,Low,High,7,7: Low : High,With more focus Dylan could become a much more valuable member of our team.,NEGATIVE,0.6459883451461792,14
10030,Dylan Bailey,True,True,Low,High,7,7: Low : High,Dylan Bailey is truly one of a kind.,POSITIVE,0.9985503554344177,8
10030,Dylan Bailey,True,True,Low,High,7,7: Low : High,Dylan is hard working and always puts 150 percent when comes to his work and dedication this company.,POSITIVE,0.9977648258209229,18
10030,Dylan Bailey,True,True,Low,High,7,7: Low : High,Dylan is definitely have been a great asset.,POSITIVE,0.99945467710495,8
10110,Jayden Rees,True,True,Low,High,7,7: Low : High,Jayden Rees is an irregular member of the team.,POSITIVE,0.9945184588432312,9
10110,Jayden Rees,True,True,Low,High,7,7: Low : High,Her work has been patchy at best.,NEGATIVE,0.9996824264526367,7
10110,Jayden Rees,True,True,Low,High,7,7: Low : High,We do have the right tools to develop her skills.,POSITIVE,0.989791214466095,10
10110,Jayden Rees,True,True,Low,High,7,7: Low : High,With time she may show her best yet.,POSITIVE,0.9985590577125549,8
10196,Daniel Hill,True,True,Low,High,7,7: Low : High,Daniel is an amazing team player who can see and analyze situation and react quickly and smart.,POSITIVE,0.9992724061012268,17
10196,Daniel Hill,True,True,Low,High,7,7: Low : High,"He shows to be the leader of the team but also shows integration with the rest of the team, which means he is open for suggestions and feedback.",POSITIVE,0.9990164041519165,28
20035,Callen Bentley,False,True,Moderate,High,8,8: Moderate : High,Callen is a great member of the team.,POSITIVE,0.996679425239563,8
20035,Callen Bentley,False,True,Moderate,High,8,8: Moderate : High,She would benefit guidance and could reach her full potential with the correct leadership and initiative.,POSITIVE,0.9619898200035095,16
20035,Callen Bentley,False,True,Moderate,High,8,8: Moderate : High,I would love to see her gain more training as I know she would be capable of taking on more responsibility day to day.,POSITIVE,0.7117606997489929,24
20035,Callen Bentley,False,True,Moderate,High,8,8: Moderate : High,We are never disappointed with Callen and cant wait to see what else she can achieve.,POSITIVE,0.9985874891281128,16
20036,Callen Bentley,False,True,Moderate,High,8,8: Moderate : High,I admire Callen's efforts to contribute to the team meetings.,POSITIVE,0.9990887641906738,10
20036,Callen Bentley,False,True,Moderate,High,8,8: Moderate : High,"Callen has an impressive skill set, and communicates well to customers.",POSITIVE,0.9979088306427002,11
20036,Callen Bentley,False,True,Moderate,High,8,8: Moderate : High,"Unfortunately, sometimes she gets distracted and tends to track of the task on hand.",POSITIVE,0.9286020994186401,14
20036,Callen Bentley,False,True,Moderate,High,8,8: Moderate : High,"I noticed that she spends too much time with certain customers, which causes other customers to wait even longer for her assistance.",NEGATIVE,0.9976932406425476,22
20036,Callen Bentley,False,True,Moderate,High,8,8: Moderate : High,"She is moving in the right direction, but I hope she can learn how to speed up the process and stay focused.",POSITIVE,0.9991200566291809,22
20037,Callen Bentley,True,True,Moderate,High,8,8: Moderate : High,You have tremendous abilities and talents.,POSITIVE,0.9986770749092102,6
20037,Callen Bentley,True,True,Moderate,High,8,8: Moderate : High,Continue with the wonderful work that you have been doing.,POSITIVE,0.9889751672744751,10
20037,Callen Bentley,True,True,Moderate,High,8,8: Moderate : High,"You are intelligent, positive, ambitious and successful, so anything you put your mind to you can do it.",POSITIVE,0.9915441274642944,18
20037,Callen Bentley,True,True,Moderate,High,8,8: Moderate : High,"Good job on your projects, you did great",POSITIVE,0.9872475862503052,8
20067,Isabelle Gibson,True,True,Moderate,High,8,8: Moderate : High,"Isabelle is an attentive girl, she has a lot of future, we hope she knows how to take advantage of her great ideas and knowledge in her favor, she is not the best but she can be, she just needs a little more dedication.",POSITIVE,0.9739577770233154,44
20067,Isabelle Gibson,True,True,Moderate,High,8,8: Moderate : High,It would be a very good prospect to be a representative of the national science fair,POSITIVE,0.6211746335029602,16
20069,Isabelle Gibson,True,True,Moderate,High,8,8: Moderate : High,Isabelle is a great individual who possesses strong work ethics and terrific communication skills.,POSITIVE,0.998024582862854,14
20069,Isabelle Gibson,True,True,Moderate,High,8,8: Moderate : High,"Although she has peers with similar experience and age, she is in a position to mentor them.",POSITIVE,0.9983046054840088,17
20069,Isabelle Gibson,True,True,Moderate,High,8,8: Moderate : High,"An area of improvement I'd suggest would be automation, which can catapult her to stardom and a key skill for her line of work.",POSITIVE,0.9990899562835693,24
20069,Isabelle Gibson,True,True,Moderate,High,8,8: Moderate : High,"With a great selection of digital learning avenues, I am sure Isabelle can learn and excel well.",POSITIVE,0.9980491399765015,17
20070,Isabelle Gibson,True,True,Moderate,High,8,8: Moderate : High,Isabelle Gibson has been an integral member of our cybersecurity division.,POSITIVE,0.9986143112182617,11
20070,Isabelle Gibson,True,True,Moderate,High,8,8: Moderate : High,I could tell she had the acumen to valuably contribute to our electronic security platform from the day I met her.,POSITIVE,0.9973976612091064,21
20070,Isabelle Gibson,True,True,Moderate,High,8,8: Moderate : High,She contributes helpful feedback and ideas regularly and meetings and also brings coffee on almost a weekly basis.,POSITIVE,0.9890028238296509,18
20070,Isabelle Gibson,True,True,Moderate,High,8,8: Moderate : High,She's great with her co-workers and really knows what she's talking about.,POSITIVE,0.9960403442382812,12
20070,Isabelle Gibson,True,True,Moderate,High,8,8: Moderate : High,"A consistent worker with a strong work ethic, I have no doubts she will continue to do well going forward.",POSITIVE,0.9980521202087402,20
20076,Milania Hodge,False,True,Moderate,High,8,8: Moderate : High,Milania is definitely one of our top 3 associates.,POSITIVE,0.9998069405555725,9
20076,Milania Hodge,False,True,Moderate,High,8,8: Moderate : High,"Her energy, passion and focus are some of the best I have observed in a long while.",POSITIVE,0.9981672763824463,17
20076,Milania Hodge,False,True,Moderate,High,8,8: Moderate : High,She just needs to iron out a few kinks when it comes to estimation and she will be a real asset who can potentially move to a managerial role.,POSITIVE,0.999603807926178,29
20076,Milania Hodge,False,True,Moderate,High,8,8: Moderate : High,She can make use of the estimation virtual training to improve her techniques.,POSITIVE,0.9911084175109863,13
20115,Dominic Wood,True,True,Moderate,High,8,8: Moderate : High,"Dominic, I can tell there is a multitude of bright ideas just ready to burst forth from you.",POSITIVE,0.99852055311203,18
20115,Dominic Wood,True,True,Moderate,High,8,8: Moderate : High,Possibly you have felt hesitant to demonstrate your capabilities.,NEGATIVE,0.9887610077857971,9
20115,Dominic Wood,True,True,Moderate,High,8,8: Moderate : High,Please feel free to share your talents and creativity with us.,NEGATIVE,0.7806668281555176,11
20115,Dominic Wood,True,True,Moderate,High,8,8: Moderate : High,You will be very successful if we can get your efforts to match your potential.,POSITIVE,0.9819544553756714,15
20118,Stephen Scott,False,True,Moderate,High,8,8: Moderate : High,Stephen Scott is a virtuoso in the making.,POSITIVE,0.999849796295166,8
20118,Stephen Scott,False,True,Moderate,High,8,8: Moderate : High,"He has not been showing his true talent yet, but with time he will succeed and achieve.",POSITIVE,0.9986101388931274,17
20118,Stephen Scott,False,True,Moderate,High,8,8: Moderate : High,He has shown good work in his assignments.,POSITIVE,0.9928217530250549,8
20118,Stephen Scott,False,True,Moderate,High,8,8: Moderate : High,The work he has completed has been to a more than satisfactory level.,POSITIVE,0.9988313317298889,13
20119,Stephen Scott,True,True,Moderate,High,8,8: Moderate : High,Stephen Scott is a remarkable asset to this company.,POSITIVE,0.9990079998970032,9
20119,Stephen Scott,True,True,Moderate,High,8,8: Moderate : High,He is a very fast learner and dedicates himself his job.,POSITIVE,0.9934694766998291,11
20119,Stephen Scott,True,True,Moderate,High,8,8: Moderate : High,Mr. Scott is always willing to help out his fellow colleagues.,POSITIVE,0.996629536151886,11
20119,Stephen Scott,True,True,Moderate,High,8,8: Moderate : High,I believe he has huge potential for this company's future.,POSITIVE,0.9779165387153625,10
20148,Niamh Walsh,True,True,Moderate,High,8,8: Moderate : High,Niamh Walsh has been an asset to the team from day one.,POSITIVE,0.9989527463912964,12
20148,Niamh Walsh,True,True,Moderate,High,8,8: Moderate : High,Her constant eye for detail has been a revelation.,POSITIVE,0.9996823072433472,9
20148,Niamh Walsh,True,True,Moderate,High,8,8: Moderate : High,We have no doubt that Niamh will be a member of the team for a long time.,POSITIVE,0.9995512366294861,17
20148,Niamh Walsh,True,True,Moderate,High,8,8: Moderate : High,She is the glue that keeps the team together.,POSITIVE,0.9996713399887085,9
20155,Rachel Harper,True,True,Moderate,High,8,8: Moderate : High,"Rachel, your effort has been exceptional!",POSITIVE,0.9993884563446045,6
20155,Rachel Harper,True,True,Moderate,High,8,8: Moderate : High,Further exposure to the process will increase your abilities.,POSITIVE,0.9940577745437622,9
20155,Rachel Harper,True,True,Moderate,High,8,8: Moderate : High,I would like to recommend a mentor who can demonstrate the spectrum of qualities we have come to expect.,POSITIVE,0.9562243223190308,19
20155,Rachel Harper,True,True,Moderate,High,8,8: Moderate : High,Your enthusiasm and work ethic tell me that you will grow into your full capabilitites.,POSITIVE,0.9985798597335815,15
